"code","name","city","state","country","x","y"
"DBP","Debepare","Debepare",,"PG","141.902","-6.30273"
"DER","Derim","Derim",,"PG","147.112","-6.1486"
"DNU","Dinangat","Dinangat",,"PG","146.667","-6.15"
"DOS","Dios","Dios",,"PG","154.816","-5.51234"
"DDM","Dodoima","Dodoima",,"PG","147.45","-8.75"
"DOI","Doini","Doini",,"PG","150.711","-10.7097"
"DOO","Dorobisoro","Dorobisoro",,"PG","147.8","-9.5"
"DPU","Dumpu","Dumpu",,"PG","145.741","-5.89124"
"EFG","Efogi","Efogi",,"PG","147.665","-9.16306"
"EIA","Popondetta","Eia",,"PG","147.85","-8.2"
"EPT","Eliptamin","Eliptamin",,"PG","141.677","-5.03895"
"EMS","Embessa","Embessa",,"PG","148.765","-9.46095"
"EMI","Emirau","Emirau",,"PG","149.962","-1.66626"
"EMO","Emo","Emo",,"PG","147.783","-8.73333"
"EGA","Engati","Engati",,"PG","146.1","-6.91667"
"ERE","Erave","Erave",,"PG","143.894","-6.60795"
"ERU","Erume","Erume",,"PG","147.083","-8.41667"
"ESA","Esa'Ala","Esa'Ala",,"PG","150.788","-9.72912"
"FNE","Fane","Fane",,"PG","147.233","-8.6"
"FRQ","Feramin","Feramin",,"PG","0","0"
"FIN","Finschhafen","Finschhafen",,"PG","147.852","-6.60416"
"FAQ","Freida River","Freida River",,"PG","0","0"
"FUB","Fulleborn","Fulleborn",,"PG","150.63","-6.13558"
"FUM","Fuma","Fuma",,"PG","142.433","-6.38333"
"GAR","Garaina","Garaina",,"PG","147.134","-7.88818"
"GRL","Garasa","Garasa",,"PG","147.183","-7.95"
"GRH","Garuahi","Garuahi",,"PG","150.42","-10.2136"
"GMI","Gasmata Island","Gasmata Island",,"PG","150.3","-6.33333"
"GBC","Gasuke","Gasuke",,"PG","141.735","-6.09816"
"GEW","Gewoia","Gewoia",,"PG","0","0"
"GWN","Gnarowein","Gnarowein",,"PG","146.25","-6.56667"
"GOE","Gonalia","Gonalia",,"PG","151.867","-5.38333"
"GOC","Gora","Gora",,"PG","147.667","-8.41667"
"GKA","Goroka","Goroka",,"PG","145.387","-6.08773"
"GEI","Green Islands","Green Islands",,"PG","154.207","-4.5111"
"GVI","Green River","Green River",,"PG","141.167","-3.91667"
"GUG","Guari","Guari",,"PG","146.881","-8.08111"
"GAZ","Guasopa","Guasopa",,"PG","152.95","-9.23333"
"GLP","Gulgubip","Gulgubip",,"PG","141.517","-5.28333"
"GUE","Guriaso","Guriaso",,"PG","141.587","-3.58627"
"GAP","Gusap","Gusap",,"PG","145.978","-6.08791"
"HBD","Habi","Habi",,"PG","0","0"
"HEO","Haelogo","Haelogo",,"PG","147.583","-9.13333"
"HAZ","Hatzfeldthaven","Hatzfeldthaven",,"PG","145.15","-4.40797"
"HWA","Hawabango","Hawabango",,"PG","145.967","-7.43333"
"HYF","Hayfields","Hayfields",,"PG","143.05","-3.63333"
"HNI","Heiweni","Heiweni",,"PG","146.467","-7.4"
"HIT","Hivaro","Hivaro",,"PG","143.165","-7.07572"
"HNN","Honinabi","Honinabi",,"PG","142.195","-6.24232"
"HKN","Hoskins","Hoskins",,"PG","150.403","-5.44783"
"IMA","Iamalele","Iamalele",,"PG","150.5","-9.5"
"IAU","Iaura","Iaura",,"PG","148.125","-9.77134"
"IBI","Iboki","Iboki",,"PG","0","0"
"IHU","Ihu","Ihu",,"PG","145.4","-7.9027"
"ILX","Ileg","Ileg",,"PG","145.833","-5.48333"
"IMN","Imane","Imane",,"PG","146.137","-6.74463"
"IMD","Imonda","Imonda",,"PG","141.16","-3.32685"
"IDN","Indagen","Indagen",,"PG","147.033","-6.03333"
"IUS","Inus","Inus",,"PG","120.93","14.4008"
"IOK","Iokea","Iokea",,"PG","146.278","-8.38507"
"IOP","Ioma","Ioma",,"PG","147.814","-8.37072"
"ITK","Itokama","Itokama",,"PG","147.3","-9.51667"
"JAQ","Jacquinot Bay","Jacquinot Bay",,"PG","151.537","-5.58223"
"JOP","Josephstaal","Josephstaal",,"PG","144.894","-4.71635"
"KBM","Kabwum","Kabwum",,"PG","147.367","-6.39789"
"KGW","Kagi","Kagi",,"PG","146.833","-9.05"
"AGK","Kagua","Kagua",,"PG","143.859","-6.39999"
"KIA","Kaiapit","Kaiapit",,"PG","146.268","-6.27123"
"KZF","Kaintiba","Kaintiba",,"PG","146.035","-7.50009"
"KDQ","Kamberatoro","Kamberatoro",,"PG","141.05","-3.60205"
"KMF","Kamina","Kamina",,"PG","145.533","-7.25"
"KJU","Kamiraba","Kamiraba",,"PG","151.249","-2.88598"
"KAQ","Kamulai","Kamulai",,"PG","146.817","-8.13333"
"KUY","Kamusi Airport","Kamusi",,"PG","0","0"
"KEX","Kanabea","Kanabea",,"PG","145.9","-7.76667"
"KNE","Kanainj","Kanainj",,"PG","144.7","-5.28333"
"KDP","Kandep","Kandep",,"PG","143.507","-5.86274"
"KDR","Kandrian","Kandrian",,"PG","149.544","-6.20886"
"KPL","Kapal","Kapal",,"PG","142.713","-8.64976"
"KAK","Kar","Kar",,"PG","143.483","-6.23333"
"KRX","Kar Kar","Kar Kar",,"PG","145.978","-4.53788"
"KAF","Karato","Karato",,"PG","155.35","-6.28333"
"KRJ","Karawari","Karawari",,"PG","147.497","-8.75"
"KMR","Karimui","Karimui",,"PG","144.833","-6.5"
"KXR","Karoola","Karoola",,"PG","154.6","-5.28333"
"KSB","Kasanombe","Kasanombe",,"PG","146.991","-6.3731"
"KVG","Kavieng","Kavieng",,"PG","150.792","-2.5846"
"KWO","Kawito","Kawito",,"PG","142.85","-7.97173"
"KEG","Keglsugl","Keglsugl",,"PG","145.083","-5.80833"
"KNL","Kelanoa","Kelanoa",,"PG","147.497","-6.00684"
"KRU","Kerau","Kerau",,"PG","147.083","-8.3"
"KMA","Kerema","Kerema",,"PG","145.772","-7.96374"
"KII","Kibuli","Kibuli",,"PG","142.786","-8.8812"
"KIE","Aropa","Kieta",,"PG","155.543","-6.1865"
"KIZ","Kikinonda","Kikinonda",,"PG","147.917","-8.65"
"KRI","Kikori","Kikori",,"PG","143.641","-6.81727"
"KIQ","Kira","Kira",,"PG","147.083","-7.63333"
"KSG","Kisengan","Kisengan",,"PG","146.717","-6.35"
"KVE","Kitava","Kitava",,"PG","151.322","-8.63513"
"UNG","Kiunga","Kiunga",,"PG","141.296","-6.11908"
